x,y,z,real,imag
-1.2468771362304687e-01,9.1221847534179681e-02,-1.6220191955566407e-01,1.6422518725019861e+00,4.3857155950803879e+00
-1.1178292846679687e-01,1.1534876251220703e-01,-1.7761679077148437e-01,1.8356273903620444e+00,4.3090404977668832e+00
-1.0299194335937499e-02,1.2436793518066407e-01,-1.4649562072753905e-01,1.7797141931072060e+00,3.9033475988822968e+00
4.7556056976318359e-02,4.1085319519042970e-02,-1.1536096191406250e-01,8.1190032500991416e-01,1.6607511720548185e+00
-1.2009075164794922e-01,1.0383647155761719e-01,-1.7100328063964843e-01,1.7455230649911280e+00,4.3632259820105261e+00
2.1240667343139650e-02,1.7643136978149412e-02,-1.1539988708496093e-01,6.7525119508155784e-01,1.6569904002149334e+00
-3.0120237350463867e-02,3.2369159698486326e-02,-1.1539993286132813e-01,9.1944769940343385e-01,2.9219090621393118e+00
6.8910820007324222e-02,1.3390206909179689e-01,-1.4889649963378906e-01,1.8599032160461251e+00,3.0065774170252011e+00
-6.3407320976257321e-03,2.3129676818847655e-02,-1.1539999389648438e-01,7.8799942022185054e-01,2.3332559817758143e+00
-7.8825256347656247e-02,1.3809553527832030e-01,-1.9404637145996093e-01,2.0418523340432904e+00,3.9657389842175501e+00
4.1180942535400389e-02,1.5906631469726562e-01,-2.0173962402343751e-01,2.1967635511878578e+00,2.4700391302062079e+00
-2.6221233367919920e-02,1.8289924621582031e-02,-1.1539999389648438e-01,7.9881601082384535e-01,2.5982039152837872e+00
-4.8429611206054685e-02,5.8105617523193362e-02,-1.1527116394042969e-01,1.1684781218939015e+00,3.5891132945033348e+00
-1.1112194824218750e-01,4.4651782989501954e-02,-1.4646739196777345e-01,1.2694552940222981e+00,4.1218243160516597e+00
-8.8907302856445311e-02,1.3474116516113283e-01,-1.8538471984863281e-01,1.9800958740323877e+00,4.1315003358458098e+00
5.4105892181396482e-03,1.4040406799316407e-01,-2.1348701477050780e-01,2.2247405709203991e+00,2.4590526143215850e+00
-1.8095197677612303e-02,1.2186156463623046e-01,-1.4650064086914064e-01,1.7657978521936708e+00,3.9752829067080784e+00
2.4002416610717774e-02,1.2237646484375000e-01,-1.4651557922363281e-01,1.7513026205259195e+00,3.5245139565016932e+00
6.6927032470703127e-02,1.2223692321777344e-01,-1.4666101074218749e-01,1.7584788394720086e+00,3.0138308464021808e+00
-1.3743939399719239e-02,2.2823015213012696e-02,-1.1540000152587891e-01,8.0366742513248146e-01,2.4639595222800033e+00
-3.2011722564697268e-02,1.5434014892578124e-01,-2.0166485595703126e-01,2.1751303372844202e+00,3.3842940860438366e+00
-1.1503447723388673e-01,6.6422927856445310e-02,-1.4720513916015626e-01,1.4362084175564473e+00,4.3056960249533018e+00
-7.6125366210937503e-02,2.0031887054443358e-02,-1.1520972442626953e-01,9.3551383526579024e-01,3.3614861244976844e+00
5.1096622467041018e-02,1.6279780578613282e-01,-1.9001676940917969e-01,2.1633132856709993e+00,2.6254692173630811e+00
5.8559848785400388e-02,1.6173934936523438e-01,-1.7669839477539062e-01,2.1115123656174006e+00,2.7841807154332319e+00
2.3584794998168946e-02,1.5377851867675782e-01,-2.0858103942871092e-01,2.2164389633944808e+00,2.4895828248348502e+00
4.0084121704101562e-02,2.9113500595092774e-02,-1.1540562438964844e-01,7.2280989296795539e-01,1.5171406307147151e+00
1.7990367889404297e-02,1.2667559051513672e-01,-1.4649714660644531e-01,1.7858322841927028e+00,3.6053831430017524e+00
1.2184577941894531e-02,1.4039979553222656e-01,-2.1376443481445312e-01,2.2239666741783157e+00,2.3415922463905212e+00
6.4823951721191403e-02,1.1514780426025391e-01,-1.4644496154785155e-01,1.6936428243446935e+00,3.0017114538299934e+00
4.2511016845703124e-02,1.0497962188720703e-01,-1.4689749145507813e-01,1.5994399559475161e+00,3.1861930736628725e+00
-1.2297313690185546e-01,9.7774284362792965e-02,-1.6689181518554688e-01,1.6959622390692344e+00,4.3790627483937410e+00
-5.4913127899169925e-02,1.8703926086425782e-02,-1.1540508270263672e-01,8.7219554032448154e-01,3.0591599507937399e+00
-5.9699119567871092e-02,6.5301177978515632e-02,-1.1983895874023437e-01,1.2614775119727397e+00,3.8391181765623781e+00
-8.9611877441406251e-02,2.6733777999877931e-02,-1.4122738647460936e-01,1.0917301690176715e+00,3.8093866461997803e+00
-5.9234840393066410e-02,7.0403167724609375e-02,-1.3528765869140624e-01,1.3840213191839954e+00,4.0497457291743810e+00
2.3847375869750977e-02,2.5891065597534180e-02,-1.1540000915527343e-01,7.3656673978011655e-01,1.7895073729066415e+00
-2.4997402191162109e-02,1.5253271484375000e-01,-2.0518125915527344e-01,2.1920379176745310e+00,3.2255603970465598e+00
-1.1826771545410156e-01,7.3386306762695308e-02,-1.4899108886718751e-01,1.4907962623769528e+00,4.3463955729293371e+00
-4.5057640075683594e-02,1.5158746337890625e-01,-1.9972369384765626e-01,2.1483992422703393e+00,3.5641213499186568e+00
5.5210094451904300e-02,1.6285261535644532e-01,-1.8344021606445313e-01,2.1398222341779181e+00,2.7053389754725874e+00
2.7741827011108399e-02,1.5761512756347656e-01,-2.0511819458007813e-01,2.2099210364757909e+00,2.5489773871289532e+00
6.0919521331787109e-02,1.5920115661621093e-01,-1.6996975708007814e-01,2.0775960992464695e+00,2.8627300173212453e+00
-2.4902899265289305e-03,1.4066142272949220e-01,-2.1301727294921874e-01,2.2232861067558813e+00,2.6061403033658852e+00
4.6405887603759764e-02,1.6159069824218750e-01,-1.9626072692871094e-01,2.1822362775163842e+00,2.5454093637922468e+00
-1.7857271194458006e-02,2.8951156616210939e-02,-1.1539997863769531e-01,8.6300658548287568e-01,2.6558356464289137e+00
-1.1134040069580078e-01,5.9338253021240232e-02,-1.4647657775878906e-01,1.3799126247895801e+00,4.2518740555867991e+00
-8.1331207275390630e-02,2.4323232650756837e-02,-1.1612713623046875e-01,9.8072776006967521e-01,3.4884092180233131e+00
4.4073539733886717e-02,3.4792587280273436e-02,-1.1539736175537109e-01,7.6306139318331578e-01,1.5742095994219354e+00
-3.4894321441650389e-02,1.1546183776855469e-01,-1.4651469421386717e-01,1.7287701244378164e+00,4.1147707069312212e+00
6.2797336578369140e-02,1.0740631866455078e-01,-1.4659385681152343e-01,1.6207700722681433e+00,2.9626038729844519e+00
-3.9680904388427737e-02,1.3718285560607911e-02,-1.1539991760253906e-01,7.9700651098449948e-01,2.7391887014792147e+00
-9.8374046325683598e-02,3.3593978881835934e-02,-1.4653082275390625e-01,1.1653108212576611e+00,3.9550930599635947e+00
6.2493320465087890e-02,1.5079530334472657e-01,-1.5751873779296874e-01,1.9919199391025100e+00,3.0076539068102806e+00
5.2580913543701174e-02,9.6109214782714850e-02,-1.4691735839843750e-01,1.5116667641230253e+00,2.9556994742642866e+00
5.4258529663085940e-02,9.0224174499511714e-02,-1.4659675598144531e-01,1.4505604705290096e+00,2.8461674228761367e+00
-5.6848625183105468e-02,1.4964123535156251e-01,-1.9560694885253907e-01,2.1125272185820094e+00,3.7482392488028600e+00
1.7468322753906251e-02,1.5153382873535157e-01,-2.1014826965332031e-01,2.2200793300153681e+00,2.5124730898233567e+00
-1.0606085968017578e-01,3.7058712005615231e-02,-1.4679760742187500e-01,1.2038367020992318e+00,4.0253779273374599e+00
6.2316326141357424e-02,1.4465158081054688e-01,-1.5271815490722657e-01,1.9396553991403691e+00,3.0601845911754486e+00
3.3218235015869138e-02,1.6097583007812499e-01,-2.0074955749511719e-01,2.1996246610244956e+00,2.6031787501649770e+00
3.9985061645507809e-02,1.1279357910156250e-01,-1.4668656921386719e-01,1.6689799981587736e+00,3.2827898115366132e+00
-1.2079754638671875e-01,7.9931945800781251e-02,-1.5213786315917968e-01,1.5429486684736793e+00,4.3737153824166644e+00
6.9417930603027339e-02,1.2789170074462891e-01,-1.4732592773437500e-01,1.8094271440814942e+00,2.9965198690973196e+00
2.9446380615234375e-02,1.1899905395507812e-01,-1.4660856628417968e-01,1.7228668688822437e+00,3.4468047958712265e+00
-4.6951034545898440e-02,1.7114673614501953e-02,-1.1540034484863282e-01,8.4085174927367223e-01,2.9151409873622773e+00
-8.2475051879882813e-02,1.3909249877929689e-01,-1.8696966552734376e-01,2.0107411673552145e+00,4.0707121523794099e+00
-8.4590377807617190e-02,2.8054969787597656e-02,-1.2182162475585938e-01,1.0288662280306566e+00,3.6170293163783005e+00
3.7839542388916014e-02,3.5350318908691405e-02,-1.1540466308593750e-01,7.8286072198439072e-01,1.7190719149195615e+00
-3.8769325256347659e-02,1.5553813171386718e-01,-1.9762770080566405e-01,2.1548747627170624e+00,3.5325888774767273e+00
-5.1088230133056640e-02,8.6527770996093753e-02,-1.4543124389648437e-01,1.5315505716100652e+00,4.1464938919056955e+00
-4.3032341003417969e-02,4.0277038574218750e-02,-1.1540222930908203e-01,1.0133293546359314e+00,3.2506606051162086e+00
-2.0272466659545900e-02,2.2650352478027345e-02,-1.1540000152587891e-01,8.1830910491956332e-01,2.5771615529219418e+00
-7.4605315923690794e-04,1.3352882385253906e-01,-1.4650991821289064e-01,1.8405730945058059e+00,3.8108247534320014e+00
2.9752487182617186e-02,2.7018680572509765e-02,-1.1540122985839844e-01,7.3103807467511217e-01,1.6911064199333157e+00
-5.5747055053710935e-02,8.0273918151855472e-02,-1.4409231567382813e-01,1.4866846613970641e+00,4.1439132419174864e+00
-1.0229969787597656e-01,1.2443058013916015e-01,-1.7437161254882813e-01,1.8773775032042272e+00,4.2971716512270319e+00
1.5292333602905274e-02,2.0748336791992186e-02,-1.1539990997314453e-01,7.1533645184323902e-01,1.8522648510861790e+00
-9.1081718444824225e-02,1.3419595336914061e-01,-1.7782852172851563e-01,1.9456134988707703e+00,4.2123617169348089e+00
6.1960491180419922e-02,1.3742335510253906e-01,-1.4909416198730469e-01,1.8801884299747877e+00,3.0906627646697022e+00
-3.6298931121826174e-02,2.9475879669189454e-02,-1.1539985656738282e-01,9.1119690235520023e-01,2.9679957048138821e+00
3.3618331909179684e-02,3.1513257980346682e-02,-1.1540371704101562e-01,7.6038935466791102e-01,1.7156207531833181e+00
-8.1937227249145508e-03,1.3195503234863282e-01,-1.4650088500976563e-01,1.8322038355870092e+00,3.8839275044337462e+00
-3.3896411895751953e-02,1.7885118484497069e-02,-1.1539994049072265e-01,8.1448833521231401e-01,2.7212884670289257e+00
1.1952116012573242e-02,1.3139901733398437e-01,-1.4647875976562499e-01,1.8222711681003751e+00,3.6784220671214047e+00
-1.2290661621093750e-01,8.6065528869628913e-02,-1.5608575439453126e-01,1.5928608320969095e+00,4.3877496332352006e+00
-2.4930040359497072e-02,2.7092618942260741e-02,-1.1539999389648438e-01,8.6507670548311677e-01,2.7417149682463804e+00
-9.6961677551269526e-02,1.2952555847167968e-01,-1.7608143615722657e-01,1.9121234997172654e+00,4.2586671638197924e+00
-9.1932594299316411e-02,3.1682643890380863e-02,-1.4468623352050780e-01,1.1405071842619761e+00,3.9010328739192262e+00
-7.3115135192871092e-02,2.6814216613769530e-02,-1.1525586700439452e-01,9.7821264572006528e-01,3.4290463087845953e+00
6.2122985839843749e-02,1.5558903503417970e-01,-1.6347033691406249e-01,2.0379321330464397e+00,2.9399693246295779e+00
-5.6606071472167965e-02,5.8625061035156252e-02,-1.1517400360107422e-01,1.1908862457100757e+00,3.6956576140335304e+00
-6.0222541809082028e-02,7.3889526367187500e-02,-1.4265255737304688e-01,1.4400381027636002e+00,4.1322275174736891e+00
-1.0716912841796875e-01,1.1922425079345703e-01,-1.7262696838378908e-01,1.8417595817083967e+00,4.3281196945985592e+00
-7.5715347290039064e-02,1.4321864318847657e-01,-1.8836517333984376e-01,2.0390442617535047e+00,4.0042591992007681e+00
-8.6135810852050784e-02,2.8870063781738280e-02,-1.3505026245117188e-01,1.0871751645060173e+00,3.7779024490894151e+00
-1.0720256042480469e-01,5.2300132751464841e-02,-1.4649449157714844e-01,1.3223653427029891e+00,4.1851489407273341e+00
-1.8013593673706054e-02,1.5023298645019531e-01,-2.0800679016113283e-01,2.2052418161037979e+00,3.0610034787988916e+00
-3.2745140075683590e-02,1.2345716857910156e-01,-1.4645646667480469e-01,1.7829836481542969e+00,4.1028291685541269e+00
-5.2789379119873046e-02,5.0985755920410158e-02,-1.1533573913574219e-01,1.1211769134583129e+00,3.5438623143689680e+00
-1.2398791313171387e-02,1.4758847045898438e-01,-2.1025799560546876e-01,2.2138997956559576e+00,2.9115858570865392e+00
1.7771115303039551e-03,1.4709326171875001e-01,-2.1163667297363281e-01,2.2224784682839269e+00,2.6590569378408158e+00
-6.4085952758789061e-02,6.4542335510253901e-02,-1.3285679626464844e-01,1.3337133832062495e+00,4.0179871537603606e+00
2.5092260360717773e-02,1.3013415527343750e-01,-1.4646150207519532e-01,1.8107377504688662e+00,3.5313503014841388e+00
-4.6531520843505862e-02,1.0700420379638671e-01,-1.4661227416992187e-01,1.6758186557622645e+00,4.1899012062174226e+00
-1.1481179809570312e-01,1.0846236419677735e-01,-1.6685289001464843e-01,1.7600999535560709e+00,4.3790120635220253e+00
4.7744693756103518e-02,1.6455250549316405e-01,-1.8329293823242188e-01,2.1453969456998223e+00,2.7972855092621094e+00
-1.1995062255859375e-01,9.6856506347656246e-02,-1.6067108154296875e-01,1.6722934597912349e+00,4.3988097938761808e+00
-1.6826160430908205e-02,1.3053277587890624e-01,-1.4648110961914063e-01,1.8250434374265918e+00,3.9651802665989426e+00
-8.4262374877929688e-02,3.1814418792724612e-02,-1.2832130432128908e-01,1.0824782318251429e+00,3.7393088384256385e+00
-3.1901247024536131e-02,2.4542997360229492e-02,-1.1539997863769531e-01,8.6100823452423325e-01,2.8079837528745619e+00
-2.4947223663330079e-02,1.2640251159667970e-01,-1.4646080017089844e-01,1.7997810946843031e+00,4.0386921360200905e+00
-5.0123859405517578e-02,4.3123889923095703e-02,-1.1540785980224609e-01,1.0517968549064174e+00,3.3917385242590221e+00
3.1097850799560546e-02,1.2547147369384765e-01,-1.4647624206542970e-01,1.7744068977257241e+00,3.4511987526915222e+00
-6.4931068420410160e-02,6.2318561553955078e-02,-1.2506639862060548e-01,1.2746959431713958e+00,3.9152443964007597e+00
-5.0491432189941406e-02,1.0008818054199219e-01,-1.4683438110351563e-01,1.6290368459883227e+00,4.1998156569989433e+00
1.0176932334899903e-02,1.4757286071777342e-01,-2.1191117858886718e-01,2.2232406272848761e+00,2.5298242282181347e+00
3.6335506439208985e-02,1.1979366302490234e-01,-1.4654232788085939e-01,1.7279482521177014e+00,3.3688592797298833e+00
-4.3191703796386718e-02,1.1415954589843751e-01,-1.4648008728027342e-01,1.7238647820746407e+00,4.1773410946343779e+00
5.0125713348388674e-02,1.0319383239746094e-01,-1.4691085815429689e-01,1.5803206890401713e+00,3.0715872884641433e+00
-1.1757912445068359e-01,1.0245368194580078e-01,-1.6332682800292969e-01,1.7138041953023873e+00,4.3945438847949916e+00
3.8580253601074220e-02,1.6331137084960937e-01,-1.9552407836914062e-01,2.1856917404449812e+00,2.6623800250182592e+00
6.0965700149536129e-03,1.3601762390136718e-01,-1.4653942871093750e-01,1.8566071221573834e+00,3.7391392404547599e+00
6.1859382629394534e-02,1.2899681091308593e-01,-1.4696568298339843e-01,1.8118436690977844e+00,3.0906743489289736e+00
4.3494686126708981e-02,1.6446516418457030e-01,-1.8961553955078125e-01,2.1677184665598768e+00,2.7275133091890393e+00
-1.1145733642578125e-01,1.1397988128662109e-01,-1.7013198852539063e-01,1.8027023165725349e+00,4.3558064751364256e+00
5.1327987670898439e-02,1.6350520324707032e-01,-1.7695793151855468e-01,2.1191550681124891e+00,2.8644107736260129e+00
-5.0619934082031248e-02,1.5241851806640624e-01,-1.9580456542968749e-01,2.1273749122302625e+00,3.6846446595683990e+00
-4.2433853149414065e-02,3.1520519256591800e-02,-1.1540003204345703e-01,9.4189988712704142e-01,3.0961458286188592e+00
-6.8499107360839848e-02,1.4696188354492187e-01,-1.8906632995605469e-01,2.0638299542313581e+00,3.9371245568590920e+00
5.7786167144775392e-02,1.0114282989501953e-01,-1.4688667297363281e-01,1.5586392004645799e+00,2.9523158287652564e+00
-5.8484010696411137e-03,1.4769964599609375e-01,-2.1087121582031251e-01,2.2187310666834645e+00,2.8011254949364499e+00
-6.4520942687988275e-02,2.5158779144287109e-02,-1.1537339782714844e-01,9.4528698438948688e-01,3.2977913208460592e+00
2.5082103729248045e-02,1.6257440185546876e-01,-1.9960508728027343e-01,2.2002329122841178e+00,2.7384826580731167e+00
5.9509624481201173e-02,1.2085311889648437e-01,-1.4646992492675781e-01,1.7421385118712682e+00,3.0961800770438632e+00
5.5818946838378909e-02,1.5427290344238281e-01,-1.5901429748535156e-01,2.0132530298371476e+00,3.0664931804949802e+00
-4.5366527557373047e-02,1.5593067932128907e-01,-1.9318310546875000e-01,2.1312847197455835e+00,3.6702581034102497e+00
-2.5226697921752930e-02,1.5817228698730468e-01,-1.9935383605957030e-01,2.1786922961393058e+00,3.3517656974417496e+00
-1.1072827148437500e-01,7.3169342041015620e-02,-1.4700370788574219e-01,1.4800830808696406e+00,4.3397659674513784e+00
-4.8925487518310544e-02,2.5773317337036132e-02,-1.1540142822265625e-01,9.1193093699425443e-01,3.0926948329890607e+00
-1.1883387756347656e-01,9.2374237060546871e-02,-1.5601869201660157e-01,1.6316213368331882e+00,4.4027425086146401e+00
-5.9765689849853518e-02,2.1815198898315430e-02,-1.1540415191650391e-01,9.0818758982728498e-01,3.1800700561822546e+00
-6.1118412017822268e-02,1.5088655090332032e-01,-1.8914756774902344e-01,2.0845985662488498e+00,3.8720845504362078e+00
1.8912395477294921e-02,1.3478601074218749e-01,-1.4654672241210936e-01,1.8458043466417486e+00,3.6028683673296316e+00
1.8929069519042968e-02,1.5850906372070311e-01,-2.0465023803710938e-01,2.2116382525529334e+00,2.6830091588618661e+00
5.5568214416503905e-02,1.4877497863769532e-01,-1.5384550476074219e-01,1.9649311622568435e+00,3.1262818449852716e+00
-8.5949546813964842e-02,3.4376750946044921e-02,-1.4122994995117188e-01,1.1507995437530745e+00,3.8975458611538278e+00
-1.7988769531250001e-02,1.5664024353027345e-01,-2.0310240173339844e-01,2.1950476074388563e+00,3.1900399018493379e+00
-1.1374908447265625e-01,7.9874847412109373e-02,-1.4895454406738282e-01,1.5322325948597146e+00,4.3735042483897173e+00
5.4223709106445313e-02,1.6143989562988281e-01,-1.7090812683105469e-01,2.0894520510510493e+00,2.9247613072545113e+00
-4.0246158599853518e-02,2.2792364120483400e-02,-1.1539989471435547e-01,8.6850126137137595e-01,2.9125966122688736e+00
-1.0728177642822266e-01,6.6258789062500004e-02,-1.4649426269531249e-01,1.4262457866599467e+00,4.2936360001500073e+00
-4.0691257476806637e-02,1.2153832244873047e-01,-1.4644444274902343e-01,1.7733722047841214e+00,4.1628797012571548e+00
-3.2108028411865233e-02,1.5912501525878905e-01,-1.9525144958496093e-01,2.1592236095754038e+00,3.5001610993100085e+00
-1.0272090148925782e-01,4.5558094024658206e-02,-1.4679254150390625e-01,1.2653745940308623e+00,4.1078284267855976e+00
5.7285312652587891e-02,1.1349102020263672e-01,-1.4648905944824220e-01,1.6754138032173831e+00,3.0770908966599269e+00
-8.4970054626464842e-02,1.3862226867675781e-01,-1.7946150207519532e-01,1.9767367902373059e+00,4.1601303496997151e+00
-8.0037857055664061e-02,3.1336273193359375e-02,-1.1621946716308594e-01,1.0285796367810416e+00,3.5734460734436455e+00
-6.4463714599609381e-02,6.7460746765136720e-02,-1.4027717590332031e-01,1.3887506281671307e+00,4.1047371701907229e+00
-9.8689888000488279e-02,4.0186038970947267e-02,-1.4686048889160155e-01,1.2186369207557579e+00,4.0361632130080141e+00
